footpath_id,address,clue_sa,asset_type,deltaz,distance,grade1in,mcc_id,mccid_int,rlmax,rlmin,segside,statusid,streetid,street_group,start_lat,start_lon,end_lat,end_lon
30960,,Carlton,Road Footway,0.34,39.58,116.4,1384209.0,0.0,26.27,25.93,,0.0,0.0,30988.0,-37.79544886809888,144.9742030186419,-37.79539091013236,144.97366146283898
24355,Punch Lane from Little Bourke Street,"Melbourne, CBD",Road Footway,0.39,55.83,143.1,1388298.0,20226.0,27.92,27.53,,3.0,1003.0,24355.0,-37.81074739125567,144.97113137655,-37.8101310427232,144.97080885373995
15714,Flanigan Lane between Sutherland Street and Guildford Lane,"Melbourne, CBD",Road Footway,3.63,85.0,23.4,1386759.0,20339.0,18.6,14.97,,3.0,630.0,15999.0,-37.81117811460821,144.9596290076336,-37.8108720950276,144.96067240120198
24978,,Carlton,Road Footway,1.02,103.38,101.3,1384568.0,0.0,36.75,35.73,,0.0,0.0,25348.0,-37.806051308963816,144.9658432536373,-37.80560798558048,144.9659207575069
28369,Grattan Street between Bouverie Street and Leicester Street,Carlton,Road Footway,1.61,50.95,31.6,1384668.0,20848.0,35.12,33.51,South,2.0,674.0,29328.0,-37.80030838413045,144.96232448784232,-37.80031588997369,144.96174493548529
17632,Swanston Street between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,4.02,102.5,25.5,1387550.0,20160.0,20.35,16.33,East,2.0,1114.0,19911.0,-37.810599401084986,144.96436988086182,-37.81139228315156,144.96483664101885
16905,Franklin Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,4.2,85.47,20.3,1387656.0,21634.0,24.55,20.35,North,2.0,644.0,17245.0,-37.80871833095403,144.95802555990034,-37.80848334705853,144.95892104733446
27748,Lincoln Square South between Swanston Street and Bouverie Street,Carlton,Road Footway,5.79,96.52,16.7,1384619.0,20838.0,33.71,27.92,North,2.0,795.0,29716.0,-37.803067434784886,144.96335106712485,-37.80297261800909,144.96220521092462
21334,,"Melbourne, CBD",Road Footway,0.56,34.63,61.8,1386638.0,0.0,18.14,17.58,,0.0,0.0,22294.0,-37.80799840451488,144.96151797163276,-37.80784860160593,144.96204312403353
29735,,Carlton,Road Footway,0.21,33.23,158.1,1466291.0,0.0,39.12,38.91,,0.0,0.0,30722.0,-37.80302918947068,144.96586801508758,-37.802820080085475,144.96640074411266
22961,Spring Street between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,1.01,95.55,94.6,1387894.0,21848.0,33.51,32.5,West,2.0,1088.0,23305.0,-37.809291220902736,144.97197803334632,-37.808501224995865,144.9715438470276
24546,Princes Street between Drummond Street and Lygon Street,Carlton,Road Footway,3.6,89.06,24.7,1389881.0,20642.0,38.07,34.47,,1.0,999.0,28606.0,-37.79250279380753,144.9696852598979,-37.79250217749127,144.9685223446873
27309,Lygon Street between Elgin Street and Palmerston Street,Carlton,Road Footway,1.63,64.26,39.4,1390502.0,20536.0,43.3,41.67,West,2.0,840.0,28333.0,-37.79611065233175,144.96759587209175,-37.79671500092202,144.96745465830762
28893,,Carlton,Road Footway,4.84,94.96,19.6,1384775.0,0.0,35.75,30.91,,0.0,0.0,29889.0,-37.8015006051369,144.9624608349252,-37.80162417430696,144.96359999679746
29884,Argyle Place North between Lygon Street and Cardigan Street,Carlton,Road Footway,0.59,28.43,48.2,1384627.0,20752.0,38.3,37.71,South,2.0,397.0,30722.0,-37.80212036061105,144.9659203906456,-37.80209168144053,144.96536722337362
26377,,Carlton,Road Footway,7.61,181.75,23.9,1466055.0,0.0,39.93,32.32,,0.0,0.0,29578.0,-37.80677136218815,144.96952318930812,-37.80565457385964,144.97114682596546
14840,Franklin Street between Queen Street and William Street,"Melbourne, CBD",Road Footway,4.61,171.82,37.3,1390456.0,21527.0,29.56,24.95,,2.0,644.0,18322.0,-37.809212934167725,144.95749979391385,-37.80905693060284,144.95564588119493
21866,Swanston Street between Elgin Street and College Crescent,Parkville,Road Footway,0.8,60.36,75.4,1465926.0,20494.0,45.29,44.49,West,2.0,1114.0,25959.0,-37.79552436831298,144.96472681068462,-37.796203641012134,144.96456086288617
25687,Drummond Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.82,67.34,37.0,1384379.0,20542.0,39.53,37.71,East,2.0,583.0,26036.0,-37.80589942670295,144.9676912904815,-37.805209597384255,144.96784691312843
28018,,Carlton,Road Footway,0.58,21.48,37.0,1384266.0,0.0,30.66,30.08,,0.0,0.0,28018.0,-37.79269576392257,144.97115752273373,-37.79330301845008,144.9710534066506
28625,,Carlton,Road Footway,1.0,36.48,36.5,1384648.0,0.0,42.7,41.7,,0.0,0.0,29698.0,-37.800587441135995,144.9667779608273,-37.80052950838564,144.96626410647008
28448,,Carlton,Road Footway,5.17,241.96,46.8,1384351.0,0.0,44.08,38.91,,0.0,0.0,29578.0,-37.80554875169236,144.9734200016591,-37.806655378188466,144.9732332066978
19082,,"West Melbourne, Residential",Road Footway,0.42,4.43,10.5,1389319.0,0.0,27.55,27.13,,0.0,0.0,19082.0,-37.80705253270732,144.95554535477655,-37.806493400698976,144.95564385929268
29291,Little Palmerston Street between Drummond Street and Pl5268,Carlton,Road Footway,1.96,37.48,19.1,1384312.0,20686.0,39.67,37.71,,3.0,828.0,29292.0,-37.7964994215348,144.96873200522845,-37.796451017193775,144.96817014131688
29915,Grattan Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,0.21,43.47,206.9,1384371.0,20718.0,44.71,44.5,South,2.0,674.0,30062.0,-37.801056955041034,144.9685534818536,-37.801068853154256,144.96913478800698
22281,Leicester Street between Victoria Street and Berkeley Street,Carlton,Road Footway,1.02,79.12,77.6,1384687.0,20453.0,20.94,19.92,East,2.0,786.0,24942.0,-37.80620281783678,144.96008988082795,-37.8054019539945,144.96026865912555
20997,,"Melbourne, CBD",Road Footway,1.0,108.03,108.0,1387209.0,0.0,23.92,22.92,,0.0,0.0,21681.0,-37.809517279858696,144.9680541244897,-37.809657908541844,144.96757614824992
16147,Gatehouse Street between Royal Parade and Park Drive,Parkville,Road Footway,1.19,33.27,28.0,1388682.0,22371.0,40.48,39.29,North,2.0,649.0,16793.0,-37.792450924666944,144.95760197260682,-37.79238028162135,144.95810886171617
30201,Faraday Street between Drummond Street and Lygon Street,Carlton,Road Footway,2.01,71.9,35.8,1388954.0,22507.0,42.5,40.49,South,2.0,621.0,30611.0,-37.798897069388055,144.96857382674392,-37.79885279122219,144.96766607733713
15427,La Trobe Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,1.41,65.11,46.2,1387467.0,20024.0,15.36,13.95,North,2.0,780.0,17989.0,-37.810268010979115,144.96115218236358,-37.81047538903242,144.9603284184393
20485,,Parkville,Road Footway,1.81,105.26,58.2,1389638.0,0.0,39.89,38.08,,0.0,0.0,21230.0,-37.794581509941395,144.95783836381761,-37.79562165383248,144.95771250729544
22899,Peel Street between Queensberry Street and Elizabeth Street,North Melbourne,Road Footway,2.42,112.54,46.5,1389991.0,21117.0,32.96,30.54,East,1.0,973.0,23579.0,-37.80269373909789,144.9567697026667,-37.80368756094648,144.9565951463164
29911,Pelham Street between Drummond Street and Lygon Street,Carlton,Road Footway,0.64,38.48,60.1,1388959.0,21557.0,39.75,39.11,North,2.0,975.0,30231.0,-37.80276281793691,144.96733469304075,-37.802735099710176,144.96676047280388
30318,Charles Street from Kay Street,Carlton,Road Footway,0.21,30.81,146.6,1384408.0,20644.0,27.27,27.06,,3.0,502.0,30454.0,-37.79429406996027,144.97271877875878,-37.79477155895946,144.97263392938106
16150,,Parkville,Road Footway,0.99,29.91,30.2,1465758.0,0.0,40.5,39.51,,0.0,0.0,16793.0,-37.791933461878656,144.95635597720087,-37.79175966439248,144.95578516179955
23882,Blackwood Street between Flemington Road and Courtney Street,North Melbourne,Road Footway,0.83,50.11,60.4,1389324.0,21122.0,27.72,26.89,West,2.0,446.0,25306.0,-37.8006125217302,144.95575508632368,-37.80109560488029,144.95508760311387
30517,Barkly Street between Canning Street and Rathdowne Street,Carlton,Road Footway,2.4,52.91,22.0,1384443.0,20677.0,35.08,32.68,South,2.0,415.0,30738.0,-37.79956829623534,144.97239467607844,-37.799818360968,144.9718830496243
26427,,East Melbourne,Road Footway,4.84,129.98,26.9,1384753.0,0.0,44.54,39.7,,0.0,0.0,27466.0,-37.80877821477921,144.97832214720418,-37.80872166902624,144.97779834423227
27365,Pelham Street between Bouverie Street and Leicester Street,Carlton,Road Footway,1.85,92.7,50.1,1384547.0,20873.0,30.55,28.7,South,2.0,975.0,27743.0,-37.80232373615822,144.96081186432673,-37.80239801955767,144.96195915338768
27363,Pelham Street between Leicester Street and Barry Street,Carlton,Road Footway,0.2,50.06,250.2,1384681.0,20479.0,30.92,30.72,South,2.0,975.0,27738.0,-37.80223999868699,144.96048119319144,-37.80216154239525,144.95968655023353
27040,,Carlton,Road Footway,1.49,89.15,59.8,1384529.0,0.0,36.05,34.56,,0.0,0.0,28112.0,-37.804619440032646,144.96492636117554,-37.80401847544821,144.96503183698874
28688,,Carlton,Road Footway,1.83,85.43,46.7,1384586.0,0.0,37.31,35.48,,0.0,0.0,28926.0,-37.80292642960149,144.96407847365367,-37.803010616137406,144.9648526611841
29841,Kay Street between Canning Street and Rathdowne Street,Carlton,Road Footway,2.62,110.79,42.3,1384195.0,20573.0,30.49,27.87,North,2.0,750.0,30172.0,-37.7949907762995,144.97250788149103,-37.79487531195635,144.971129942592
29371,,Carlton,Road Footway,1.08,110.99,102.8,1466080.0,0.0,43.95,42.87,,0.0,0.0,30384.0,-37.802817326079435,144.97020485994125,-37.802030017676785,144.97139070999393
23602,Cardigan Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.41,51.09,36.2,1384634.0,20504.0,31.13,29.72,East,2.0,483.0,24297.0,-37.80669257093701,144.96452773654644,-37.80600534094868,144.96468886559802
29541,,Carlton,Road Footway,0.64,38.92,60.8,1466258.0,0.0,37.93,37.29,,0.0,0.0,30370.0,-37.800478959201435,144.9599374810897,-37.80054119097363,144.9608203030299
23867,Grattan Street between Berkeley Street and Royal Parade,Carlton,Road Footway,2.23,68.97,30.9,1384644.0,20851.0,33.93,31.7,South,2.0,674.0,25992.0,-37.79993081426956,144.95869588772788,-37.79989305468073,144.95787962401806
29938,,Carlton,Road Footway,0.02,5.07,252.1,1466084.0,0.0,40.53,40.51,,0.0,0.0,30384.0,-37.80273132861901,144.9731736102196,-37.80273060796978,144.97365004779556
23267,Lygon Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.22,68.11,55.8,1384637.0,20522.0,35.74,34.52,West,2.0,840.0,23928.0,-37.80682658436007,144.96571221226748,-37.806132539869616,144.96585563210576
23849,Lygon Street between Lytton Street and Princes Street,Carlton,Road Footway,2.21,124.21,56.2,1384401.0,20540.0,40.48,38.27,,2.0,840.0,28606.0,-37.79250223119972,144.96852232702102,-37.79362307806603,144.96828980060272
23298,Little Lonsdale Street between Spring Street and Exhibition Street,"Melbourne, CBD",Road Footway,2.98,72.36,24.3,1386733.0,20034.0,32.1,29.12,North,2.0,825.0,27428.0,-37.80865350788827,144.9706437016461,-37.80842666408519,144.9715086628225
25364,Victoria Parade between Nicholson Street and Spring Street,East Melbourne,Road Footway,4.18,112.06,26.8,1467332.0,21596.0,38.32,34.14,South,1.0,1151.0,26054.0,-37.80779852899551,144.97157838780126,-37.80798186253181,144.97300983158462
30200,Drummond Street between Grattan Street and Faraday Street,Carlton,Road Footway,1.98,53.44,27.0,1384431.0,20548.0,42.24,40.26,West,2.0,583.0,30611.0,-37.79895605334549,144.9686112240486,-37.79946956228881,144.9684749503259
28647,,Carlton,Road Footway,1.63,42.38,26.0,1384658.0,0.0,36.32,34.69,,0.0,0.0,29134.0,-37.800502671407926,144.96344815423794,-37.80044682675861,144.96293735007754
29791,Elgin Street between Nicholson Street and Canning Street,Carlton,Road Footway,0.23,9.15,39.8,1388918.0,20597.0,27.3,27.07,South,2.0,598.0,30650.0,-37.7979782425664,144.97383416082187,-37.79804127531111,144.97468865529513
22285,Victoria Street between Swanston Street and Bouverie Street,Carlton,Road Footway,3.59,93.09,25.9,1387494.0,21623.0,23.12,19.53,North,1.0,1152.0,24289.0,-37.80637655652439,144.96161071380155,-37.80649655806283,144.96275031845406
29300,Grattan Street between Drummond Street and Lygon Street,Carlton,Road Footway,1.39,83.53,60.1,1384438.0,21555.0,44.51,43.12,North,2.0,674.0,30209.0,-37.800750517414244,144.96826843417114,-37.800681085207,144.96711812344998
18614,Park Drive between Bayles Street and Gatehouse Street,Parkville,Road Footway,1.39,57.75,41.5,1388649.0,22364.0,38.87,37.48,East,2.0,956.0,20149.0,-37.79314000615333,144.95694615245347,-37.79269141481861,144.95764514893844
26434,Victoria Parade,East Melbourne,Road Footway,1.98,192.65,97.3,1467029.0,30722.0,39.91,37.93,,6.0,1151.0,26766.0,-37.80862193928729,144.97863513891411,-37.80879201807922,144.9810228092025
23984,Little Bourke Street between Spring Street and Exhibition Street,"Melbourne, CBD",Road Footway,1.43,34.14,23.9,1387186.0,20049.0,29.36,27.93,North,2.0,809.0,24356.0,-37.81056939102917,144.97176001641364,-37.810746436012494,144.97113456730222
28709,Rathdowne Street between Pelham Street and Grattan Street,Carlton,Road Footway,1.63,151.74,93.1,1384422.0,20558.0,45.12,43.49,West,2.0,1024.0,29566.0,-37.80298969681189,144.96938722609863,-37.80119133060077,144.96972710537443
30150,Kay Street between Nicholson Street and Station Street,Carlton,Road Footway,0.58,40.16,69.2,1384160.0,20621.0,25.45,24.87,North,2.0,750.0,30683.0,-37.795411367282696,144.97513893383012,-37.795200147447865,144.97447580586027
27306,Palmerston Street between Drummond Street and Lygon Street,Carlton,Road Footway,6.02,98.1,16.3,1388948.0,20685.0,42.88,36.86,South,2.0,955.0,28606.0,-37.7961397367043,144.9678932590829,-37.79623424898299,144.96903727490897
20889,Story Street between Park Drive and Benjamin Street,Parkville,Road Footway,2.79,111.56,40.0,1388637.0,22592.0,30.11,27.32,North,2.0,1101.0,21589.0,-37.796664027114026,144.95527180772058,-37.79654488133338,144.9539463169943
26104,Lansdowne Street between Albert Street and Victoria Parade,East Melbourne,Road Footway,1.0,66.15,66.1,1390611.0,20896.0,38.92,37.92,East,1.0,778.0,26105.0,-37.80881808405599,144.9786652504839,-37.809458227468575,144.9785197912059
29113,Grattan Place between Argyle Place North and Grattan Street,Carlton,Road Footway,0.81,32.02,39.5,1384679.0,20755.0,40.12,39.31,,3.0,673.0,29709.0,-37.800762993093045,144.9658461853949,-37.80123575713047,144.96575829295003
19109,Elizabeth Street between A'Beckett Street and Franklin Street,"Melbourne, CBD",Road Footway,1.27,66.96,52.7,1387488.0,21639.0,16.77,15.5,East,2.0,599.0,20247.0,-37.808279009383064,144.96053939970582,-37.80911510396909,144.9609929229823
29517,,Carlton,Road Footway,0.67,55.66,83.1,1384678.0,0.0,38.94,38.27,,0.0,0.0,29709.0,-37.80124762187047,144.96576697956831,-37.80183715245854,144.96566180035842
28065,Bouverie Street between Lincoln Square North and Grattan Street,Carlton,Road Footway,0.81,38.02,46.9,1384656.0,20468.0,33.51,32.7,East,2.0,456.0,28066.0,-37.800415590345075,144.96265178019087,-37.80091615750496,144.9625313054352
25286,Berkeley Street between Pelham Street and Grattan Street,Carlton,Road Footway,0.21,37.12,176.7,1384768.0,20474.0,34.33,34.12,East,2.0,441.0,27726.0,-37.80000883607612,144.9589182908763,-37.80052878430002,144.95879881242618
21985,,"Melbourne, CBD",Road Footway,2.18,40.95,18.8,1389335.0,0.0,28.71,26.53,,0.0,0.0,22319.0,-37.807639907299325,144.96835179150776,-37.808070300794576,144.96854860008247
28110,Little Cardigan Street between Queensberry Street and Cardigan Street,Carlton,Road Footway,1.61,73.0,45.3,1384664.0,20747.0,36.91,35.3,,3.0,810.0,28112.0,-37.803761864503095,144.96533524268918,-37.804649552838676,144.9652117092543
19847,Queensberry Street between Capel Street and Howard Street,North Melbourne,Road Footway,1.63,64.81,39.8,1385034.0,20950.0,35.76,34.13,South,2.0,1008.0,20575.0,-37.80379668943413,144.9553491970352,-37.80372856776929,144.95448802325907
29670,Pitt Street between Canning Street and Rathdowne Street,Carlton,Road Footway,0.97,44.36,45.7,1384317.0,20651.0,28.87,27.9,South,2.0,989.0,29671.0,-37.795866687635844,144.9721311272234,-37.79591571984074,144.97276249183045
30701,Palmerston Street between Nicholson Street and Canning Street,Carlton,Road Footway,1.01,53.33,52.8,1384274.0,20779.0,27.68,26.67,North,2.0,955.0,30918.0,-37.79653184175007,144.9740046553036,-37.79648274485118,144.97327744116458
18719,Victoria Street between O'Connell Street and Cobden Street,North Melbourne,Road Footway,2.43,75.27,31.0,1387663.0,22496.0,25.53,23.1,North,1.0,1152.0,19477.0,-37.80591505005924,144.95724500768117,-37.80599940436429,144.95826008360382
26302,Cardigan Street between Faraday Street and Elgin Street,Carlton,Road Footway,0.62,47.35,76.4,1384304.0,20516.0,44.3,43.68,East,2.0,483.0,27695.0,-37.79839161342514,144.965963679948,-37.79787486716569,144.96608451617922
30466,,Carlton,Road Footway,0.76,33.56,44.2,1389871.0,0.0,29.68,28.92,,0.0,0.0,30785.0,-37.79664537359404,144.9725376904435,-37.79658981913546,144.9720246745706
30412,,Carlton,Road Footway,0.79,60.68,76.8,1384331.0,0.0,27.68,26.89,,0.0,0.0,30894.0,-37.79672118742556,144.9732388174044,-37.7967979173076,144.97395776788554
27307,Astor Place from Lygon Street,Carlton,Road Footway,0.0,0.0,0.0,1388914.0,20687.0,39.49,39.49,,3.0,1203.0,28606.0,-37.79677743548861,144.9677875514759,-37.796843993134104,144.968438846144
22306,MacKenzie Street between Victoria Street and Russell Street,"Melbourne, CBD",Road Footway,1.0,94.18,94.2,1389249.0,21609.0,33.72,32.72,,2.0,858.0,23608.0,-37.8076758246281,144.9659301042252,-37.807261975787405,144.96718426817017
25705,,East Melbourne,Road Footway,4.18,112.06,26.8,1467332.0,0.0,38.32,34.14,,0.0,0.0,26054.0,-37.807795108284886,144.97157689432953,-37.807948472788866,144.97253100575526
20938,Courtney Street between Queensberry Street and Howard Street,North Melbourne,Road Footway,2.63,114.29,43.5,1385084.0,21108.0,34.52,31.89,South,2.0,541.0,20939.0,-37.802510910237906,144.9543850430764,-37.80333721233606,144.95542658528362
28894,Lincoln Square North between Swanston Street and Bouverie Street,Carlton,Road Footway,4.84,94.96,19.6,1384775.0,20839.0,35.75,30.91,North,2.0,794.0,29889.0,-37.80162419100615,144.96359999368426,-37.80152574148997,144.96245652894902
20947,,North Melbourne,Road Footway,0.44,64.62,146.8,1385081.0,0.0,26.93,26.49,,0.0,0.0,20947.0,-37.80495026064782,144.95718587501742,-37.804256445932864,144.95730916670675
29062,,Carlton,Road Footway,2.22,72.58,32.7,1384597.0,0.0,42.7,40.48,,0.0,0.0,30362.0,-37.80082554373474,144.96643356720898,-37.8007675996866,144.96589241809826
17241,Victoria Street between Cobden Street and Peel Street,"Melbourne, CBD",Road Footway,1.79,71.22,39.8,1387758.0,22673.0,27.95,26.16,South,1.0,1152.0,18322.0,-37.80609444864135,144.956980328743,-37.80603909607106,144.95617649582027
19857,Peel Street between Victoria Street and Princess Street,North Melbourne,Road Footway,0.36,35.58,98.8,1385684.0,20937.0,29.31,28.95,West,1.0,973.0,19858.0,-37.80507370768061,144.95592806305802,-37.80553045797193,144.95581561929438
27790,,Carlton,Road Footway,1.2,98.23,81.8,1466045.0,0.0,38.72,37.52,,0.0,0.0,29578.0,-37.807336759243626,144.97258182555922,-37.807128629998346,144.9713629195478
32470,Bouverie Street between Queensberry Street and Lincoln Square South,Carlton,Road Footway,0.98,48.35,49.3,1384491.0,20464.0,25.91,24.93,East,2.0,456.0,32470.0,-37.804092223433365,144.96197255599878,-37.80360543132976,144.9620931733996
30118,,Carlton,Road Footway,0.63,83.87,133.1,1384332.0,0.0,26.47,25.84,,0.0,0.0,30894.0,-37.79779982729162,144.97473476467547,-37.79690399529151,144.97488781420785
29528,Pelham Street between Cardigan Street and Swanston Street,Carlton,Road Footway,1.01,75.36,74.6,1384581.0,20806.0,36.73,35.72,North,2.0,975.0,29888.0,-37.80250407965114,144.96494438780041,-37.80241001736867,144.96380815302987
26278,Drummond Street between Palmerston Street and Princes Street,Carlton,Road Footway,0.19,40.55,213.3,1384211.0,20640.0,34.06,33.87,East,2.0,583.0,28018.0,-37.792570076728104,144.97001215722588,-37.79323253942603,144.96988362681697
30824,Canning Street between Faraday Street and Elgin Street,Carlton,Road Footway,1.19,62.29,52.3,1384176.0,20580.0,30.06,28.87,East,2.0,479.0,30825.0,-37.79807447859568,144.97300564786863,-37.79868708105336,144.97285919225303
20130,,Parkville,Road Footway,1.4,96.51,68.9,1388643.0,0.0,40.5,39.1,,0.0,0.0,22858.0,-37.795673935265214,144.95839068541233,-37.795062797241506,144.9584655002975
24250,,North Melbourne,Road Footway,0.81,68.77,84.9,1390216.0,0.0,34.13,33.32,,0.0,0.0,24250.0,-37.8030188070733,144.95625076417582,-37.802351949317924,144.95636828684798
17260,,"Melbourne, CBD",Road Footway,1.81,92.79,51.3,1390429.0,0.0,21.98,20.17,,0.0,0.0,18001.0,-37.8105802220388,144.96409407370757,-37.810163858768114,144.96390212260144
29315,,Carlton,Road Footway,0.61,22.68,37.2,1389907.0,0.0,37.34,36.73,,0.0,0.0,29888.0,-37.80205351640404,144.96502391778304,-37.80250406819511,144.9649443898222
17599,Victoria Street between Cobden Street and Peel Street,North Melbourne,Road Footway,1.84,61.3,33.3,1387499.0,22673.0,27.94,26.1,North,1.0,1152.0,18715.0,-37.805860426111025,144.9570212562637,-37.80580217861914,144.95622708991928
27045,Lygon Street between Queensberry Street and Argyle Place South,Carlton,Road Footway,1.02,76.57,75.1,1384541.0,20524.0,38.31,37.29,West,2.0,840.0,28693.0,-37.803663961327494,144.9663177497335,-37.80435004002784,144.96613362652667
16259,La Trobe Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,2.4,77.37,32.2,1389579.0,20022.0,16.15,13.75,North,2.0,780.0,19522.0,-37.8101454790514,144.96146224651443,-37.8099286587498,144.96231227467462
14026,A'Beckett Street between Wills Street and William Street,"Melbourne, CBD",Road Footway,0.85,36.87,43.4,1389200.0,22653.0,26.78,25.93,North,2.0,368.0,14289.0,-37.81030940261039,144.95691903331678,-37.81043878634883,144.95639494625058
28352,Cardigan Street between Argyle Place North and Grattan Street,Carlton,Road Footway,1.98,128.68,65.0,1384680.0,20512.0,39.69,37.71,East,2.0,483.0,29709.0,-37.80073523451884,144.9656003626479,-37.80181564246714,144.96537573820382
24609,,Carlton,Road Footway,5.02,140.41,28.0,1384696.0,0.0,32.93,27.91,,0.0,0.0,32571.0,-37.80208978604959,144.95866526258973,-37.80327075783665,144.95920835544027
30241,,Carlton,Road Footway,2.57,115.75,45.0,1384469.0,0.0,36.27,33.7,,0.0,0.0,31141.0,-37.7992175291781,144.97104936982902,-37.79914815644904,144.97039558668973
21314,Leicester Street between Victoria Street and Berkeley Street,Carlton,Road Footway,1.03,83.8,81.4,1384633.0,20453.0,21.35,20.32,West,2.0,786.0,22277.0,-37.80536801566403,144.95996114542604,-37.80615864391936,144.95981283279792
24551,,Carlton,Road Footway,2.65,84.97,32.1,1384172.0,0.0,43.72,41.07,,0.0,0.0,26952.0,-37.79355814603586,144.96769719466602,-37.79346421243022,144.96685193466377
27440,Victoria Parade,East Melbourne,Road Footway,0.83,35.54,42.8,1467028.0,30722.0,45.52,44.69,,6.0,1151.0,27440.0,-37.80835952896962,144.97597862890717,-37.808400294414405,144.97673077462156
24939,Pelham Street between Berkeley Street and Barry Street,Carlton,Road Footway,1.21,40.65,33.6,1384694.0,20477.0,32.91,31.7,South,2.0,975.0,32571.0,-37.80203892923829,144.95865272291556,-37.802117273310955,144.95920124168572
24251,Pelham Street between Berkeley Street and Elizabeth Street,Carlton,Road Footway,0.57,39.88,70.0,1384632.0,22502.0,33.53,32.96,North,2.0,975.0,25992.0,-37.80171222010921,144.9577621000513,-37.80182559511801,144.95837790325746
21885,Royal Parade between Grattan Street and Story Street,Parkville,Road Footway,3.25,169.8,52.2,1465905.0,22514.0,36.54,33.29,East,1.0,1041.0,22858.0,-37.79728640665708,144.95816650134614,-37.798875626723756,144.95788846239358
22005,,"Melbourne, CBD",Road Footway,2.42,165.29,68.3,1386749.0,0.0,21.77,19.35,,0.0,0.0,32331.0,-37.81062232502959,144.96841159512326,-37.810476442932675,144.9689090651885
25292,Haymarket Walk between Elizabeth Street and Berkeley Street,Carlton,Road Footway,1.2,38.57,32.1,1384557.0,22902.0,33.9,32.7,,3.0,1300.0,25992.0,-37.80064290200581,144.95778845198674,-37.80067700376985,144.95856004175866
30073,Barkly Street between Canning Street and Rathdowne Street,Carlton,Road Footway,10.4,218.93,21.1,1384466.0,20677.0,43.09,32.69,North,2.0,415.0,30633.0,-37.800492126144405,144.9701616674662,-37.79940306060017,144.9722505808839
25334,,Carlton,Road Footway,3.0,100.46,33.5,1384527.0,0.0,34.12,31.12,,0.0,0.0,27037.0,-37.80583008575996,144.96437018279076,-37.80484858594138,144.96454140149427
28889,Swanston Street between Pelham Street and Lincoln Square North,Carlton,Road Footway,0.23,29.94,130.1,1384578.0,20487.0,36.12,35.89,East,2.0,1114.0,29888.0,-37.8019341778197,144.96388778665303,-37.802376980110395,144.96377505866963
32419,Swanston Street between A'Beckett Street and Franklin Street,"Melbourne, CBD",Road Footway,0.46,38.55,83.8,1516527.0,21619.0,21.76,21.3,West,2.0,1114.0,32419.0,-37.80830483818431,144.96318643250262,-37.80774491982061,144.9628844216729
22524,Swanston Street between Faraday Street and Elgin Street,Parkville,Road Footway,0.8,129.75,162.2,1384631.0,20492.0,44.1,43.3,West,2.0,1114.0,28902.0,-37.79696135640485,144.96444163797017,-37.79820221523802,144.96418142255138
21970,,"Melbourne, CBD",Road Footway,1.27,48.23,38.0,1386047.0,0.0,22.98,21.71,,0.0,0.0,23261.0,-37.806806221284376,144.9630414232921,-37.80728077113884,144.96295669883153
28858,,Carlton,Road Footway,2.81,128.03,45.6,1389870.0,0.0,31.87,29.06,,0.0,0.0,29481.0,-37.79621164061725,144.97108718374255,-37.796349407006886,144.97235439331723
26028,Queensberry Street between Drummond Street and Lygon Street,Carlton,Road Footway,0.84,34.13,40.6,1384356.0,22498.0,38.14,37.3,North,2.0,1008.0,27779.0,-37.804826849334674,144.96685883808192,-37.80481157662498,144.96640680922263
21889,,Parkville,Road Footway,2.0,103.84,51.9,1388654.0,0.0,37.31,35.31,,0.0,0.0,21891.0,-37.79693793354692,144.95755210153774,-37.79616806965196,144.9576456713651
28032,Keppel Street between Lygon Street and Palmerston Street,Carlton,Road Footway,4.83,90.28,18.7,1384072.0,20501.0,46.49,41.66,East,2.0,755.0,28333.0,-37.796715000929,144.96745462898468,-37.79602661437889,144.96682645484782
19758,College Crescent between Swanston Street and Princes Park Drive,Parkville,Road Footway,2.81,225.56,80.3,1384326.0,22373.0,48.89,46.08,South,1.0,524.0,25959.0,-37.79200871126348,144.9615683400969,-37.7931429947825,144.96431028990392
22931,Victoria Street between Drummond Street and Lygon Street,"Melbourne, CBD",Road Footway,1.67,87.08,52.1,1385813.0,21603.0,34.59,32.92,South,1.0,1152.0,23608.0,-37.80722123683105,144.96714453278773,-37.807136011570975,144.96600394386903
22926,Victoria Street between Lygon Street and Cardigan Street,Carlton,Road Footway,1.37,25.2,18.4,1387175.0,21605.0,31.11,29.74,North,1.0,1152.0,24297.0,-37.806696550434985,144.9645666510533,-37.80675594440783,144.96508972170068
